Day,TimeSlot,Room,Course,Year,Division,Subject,Teacher
Wednesday,15:00-16:00,2319,AIDS,LY,B,AI - Artificial Intelligence,KGT
Wednesday,15:00-16:00,2322,AIDS,LY,C,DBMS - Database Management Systems,PNM
Wednesday,15:00-16:00,2112,AIDS,LY,D,OS - Operating Systems,PNM
Wednesday,16:00-17:00,3301,CS,SY,A,DBMS - Database Management Systems,AMK
Wednesday,16:00-17:00,1212,CS,SY,B,ML - Machine Learning,KGT
Wednesday,16:00-17:00,1111,CS,SY,D,GP - General Proficiency,AMK
Wednesday,16:00-17:00,3304,CS,SY,E,RAAD - Reasoning and Aptitude Dev.,VKJ
Wednesday,16:00-17:00,2110,CS,TY,B,OS - Operating Systems,SRH
Wednesday,16:00-17:00,3213,CS,TY,D,IKS - Indian Knowledge System,VKJ
Wednesday,16:00-17:00,4018,CS,TY,E,RAAD - Reasoning and Aptitude Dev.,KGT
Wednesday,16:00-17:00,1205,CS,LY,D,CN - Computer Networks,PNM
Wednesday,16:00-17:00,2218,CS,LY,E,IKS - Indian Knowledge System,VKJ
Wednesday,16:00-17:00,3011,IT,FY,A,SRM - Scientific Research Methods,JAK
Wednesday,16:00-17:00,2309,IT,FY,B,WD - Web Development,PNM
Wednesday,16:00-17:00,2008,IT,FY,E,OS - Operating Systems,AAB
Wednesday,16:00-17:00,3316,IT,SY,A,GP - General Proficiency,PNM
Wednesday,16:00-17:00,2201,IT,SY,B,RAAD - Reasoning and Aptitude Dev.,SRH
Wednesday,16:00-17:00,1020,IT,SY,C,LADE - Linear Algebra & Diff. Equations,JAK
Wednesday,16:00-17:00,2204,IT,SY,E,CN - Computer Networks,VKJ
Wednesday,16:00-17:00,1210,IT,TY,C,WD - Web Development,AMK
Wednesday,16:00-17:00,1101,IT,TY,D,LADE - Linear Algebra & Diff. Equations,JAK
Wednesday,16:00-17:00,1016,IT,LY,A,DBMS - Database Management Systems,KGT
Wednesday,16:00-17:00,2111,IT,LY,E,ML - Machine Learning,AMK
Wednesday,16:00-17:00,2321,CS(AI),FY,A,WD - Web Development,SRH
Wednesday,16:00-17:00,3322,CS(AI),FY,B,LADE - Linear Algebra & Diff. Equations,AAB
Wednesday,16:00-17:00,3105,CS(AI),FY,D,DBMS - Database Management Systems,SRH
Wednesday,16:00-17:00,4319,CS(AI),SY,A,IKS - Indian Knowledge System,AAB
Wednesday,16:00-17:00,1022,CS(AI),SY,C,PSP - Problem Solving & Programming,VKJ
Wednesday,16:00-17:00,2316,CS(AI),SY,D,RAAD - Reasoning and Aptitude Dev.,KGT
Wednesday,16:00-17:00,1011,CS(AI),TY,A,AI - Artificial Intelligence,PNM
Wednesday,16:00-17:00,3311,CS(AI),TY,B,ML - Machine Learning,AAB
Wednesday,16:00-17:00,2124,CS(AI),TY,E,PSP - Problem Solving & Programming,VKJ
Wednesday,16:00-17:00,3008,CS(AI),LY,A,GP - General Proficiency,KGT
Wednesday,16:00-17:00,2021,CS(AI),LY,B,ML - Machine Learning,AMK
Wednesday,16:00-17:00,2304,CS(AI),LY,C,WD - Web Development,SRH
Wednesday,16:00-17:00,3311,CS(AI),LY,E,CN - Computer Networks,PNM
Wednesday,16:00-17:00,1324,CS(AIML),FY,A,WD - Web Development,JAK
Wednesday,16:00-17:00,4305,CS(AIML),FY,B,LADE - Linear Algebra & Diff. Equations,AMK
Wednesday,16:00-17:00,1105,CS(AIML),FY,C,RAAD - Reasoning and Aptitude Dev.,AMK
Wednesday,16:00-17:00,2323,CS(AIML),FY,E,WD - Web Development,PNM
Wednesday,16:00-17:00,2308,CS(AIML),SY,A,COA - Computer Org. & Architecture,AAB
Wednesday,16:00-17:00,3220,CS(AIML),SY,B,IKS - Indian Knowledge System,VKJ
Wednesday,16:00-17:00,3303,CS(AIML),SY,C,LADE - Linear Algebra & Diff. Equations,AMK
Wednesday,16:00-17:00,3205,CS(AIML),SY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Wednesday,16:00-17:00,2120,CS(AIML),TY,B,IKS - Indian Knowledge System,SRH
Wednesday,16:00-17:00,1011,CS(AIML),TY,C,WD - Web Development,JAK
Wednesday,16:00-17:00,1203,CS(AIML),TY,D,GP - General Proficiency,PNM
Wednesday,16:00-17:00,2220,CS(AIML),LY,A,WD - Web Development,PNM
Wednesday,16:00-17:00,3122,CS(AIML),LY,B,SRM - Scientific Research Methods,AMK
Wednesday,16:00-17:00,4318,CS(AIML),LY,C,DBMS - Database Management Systems,AMK
Wednesday,16:00-17:00,4016,CS(AIML),LY,E,CN - Computer Networks,JAK
Wednesday,16:00-17:00,3208,AIDS,FY,A,COA - Computer Org. & Architecture,VKJ
Wednesday,16:00-17:00,4004,AIDS,FY,B,PSP - Problem Solving & Programming,AMK
Wednesday,16:00-17:00,2012,AIDS,FY,C,GP - General Proficiency,AAB
Wednesday,16:00-17:00,2209,AIDS,FY,D,CN - Computer Networks,AAB
Wednesday,16:00-17:00,4206,AIDS,FY,E,GP - General Proficiency,AMK
Wednesday,16:00-17:00,4217,AIDS,SY,A,PSP - Problem Solving & Programming,AMK
Wednesday,16:00-17:00,1109,AIDS,SY,C,DBMS - Database Management Systems,PNM
Wednesday,16:00-17:00,4000,AIDS,SY,D,WD - Web Development,AMK
Wednesday,16:00-17:00,1110,AIDS,SY,E,WD - Web Development,VKJ
Wednesday,16:00-17:00,4318,AIDS,TY,C,COA - Computer Org. & Architecture,KGT
Wednesday,16:00-17:00,1007,AIDS,TY,D,LADE - Linear Algebra & Diff. Equations,SRH
Wednesday,16:00-17:00,2303,AIDS,TY,E,SRM - Scientific Research Methods,SRH
Wednesday,16:00-17:00,3122,AIDS,LY,C,WD - Web Development,JAK
Wednesday,16:00-17:00,2013,AIDS,LY,D,DBMS - Database Management Systems,AMK
Wednesday,17:00-18:00,2007,CS,FY,B,DBMS - Database Management Systems,SRH
Wednesday,17:00-18:00,1023,CS,FY,C,LADE - Linear Algebra & Diff. Equations,KGT
Wednesday,17:00-18:00,4109,CS,FY,D,CN - Computer Networks,VKJ
Wednesday,17:00-18:00,4119,CS,FY,E,GP - General Proficiency,AMK
Wednesday,17:00-18:00,1217,CS,SY,A,RAAD - Reasoning and Aptitude Dev.,PNM
Wednesday,17:00-18:00,2324,CS,SY,D,WD - Web Development,AAB
Wednesday,17:00-18:00,1221,CS,SY,E,OS - Operating Systems,KGT
Wednesday,17:00-18:00,2220,CS,TY,A,AI - Artificial Intelligence,AAB
Wednesday,17:00-18:00,4019,CS,TY,B,DBMS - Database Management Systems,AMK
Wednesday,17:00-18:00,4305,CS,TY,C,ML - Machine Learning,PNM
Wednesday,17:00-18:00,2217,CS,TY,D,GP - General Proficiency,VKJ
Wednesday,17:00-18:00,2305,CS,TY,E,RAAD - Reasoning and Aptitude Dev.,PNM
Wednesday,17:00-18:00,3322,CS,LY,B,CN - Computer Networks,SRH
Wednesday,17:00-18:00,1211,CS,LY,C,RAAD - Reasoning and Aptitude Dev.,AMK
Wednesday,17:00-18:00,4024,CS,LY,D,IKS - Indian Knowledge System,JAK
Wednesday,17:00-18:00,1100,IT,FY,A,CN - Computer Networks,SRH
Wednesday,17:00-18:00,4209,IT,FY,E,LADE - Linear Algebra & Diff. Equations,SRH
Wednesday,17:00-18:00,4000,IT,SY,A,SRM - Scientific Research Methods,JAK
Wednesday,17:00-18:00,4018,IT,SY,C,LADE - Linear Algebra & Diff. Equations,KGT
Wednesday,17:00-18:00,3020,IT,TY,A,AI - Artificial Intelligence,AAB
Wednesday,17:00-18:00,2324,IT,TY,B,COA - Computer Org. & Architecture,AMK
Wednesday,17:00-18:00,3309,IT,TY,C,ML - Machine Learning,PNM
Wednesday,17:00-18:00,2112,IT,TY,E,AI - Artificial Intelligence,PNM
Wednesday,17:00-18:00,3005,IT,LY,B,WD - Web Development,KGT
Wednesday,17:00-18:00,3318,IT,LY,C,COA - Computer Org. & Architecture,VKJ
Wednesday,17:00-18:00,3121,IT,LY,D,IKS - Indian Knowledge System,AAB
Wednesday,17:00-18:00,3203,IT,LY,E,AI - Artificial Intelligence,AMK
Wednesday,17:00-18:00,1324,CS(AI),FY,A,PSP - Problem Solving & Programming,AAB
Wednesday,17:00-18:00,2018,CS(AI),FY,C,RAAD - Reasoning and Aptitude Dev.,JAK
Wednesday,17:00-18:00,4223,CS(AI),FY,E,SRM - Scientific Research Methods,VKJ
Wednesday,17:00-18:00,4122,CS(AI),SY,A,WD - Web Development,SRH
Wednesday,17:00-18:00,3121,CS(AI),SY,B,SRM - Scientific Research Methods,PNM
Wednesday,17:00-18:00,4002,CS(AI),SY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Wednesday,17:00-18:00,4301,CS(AI),TY,E,SRM - Scientific Research Methods,AAB
Wednesday,17:00-18:00,4110,CS(AI),LY,A,AI - Artificial Intelligence,SRH
Wednesday,17:00-18:00,4010,CS(AI),LY,B,COA - Computer Org. & Architecture,JAK
Wednesday,17:00-18:00,4110,CS(AI),LY,E,SRM - Scientific Research Methods,JAK
Wednesday,17:00-18:00,3102,CS(AIML),FY,A,CN - Computer Networks,KGT
Wednesday,17:00-18:00,4114,CS(AIML),FY,B,SRM - Scientific Research Methods,SRH
Wednesday,17:00-18:00,4122,CS(AIML),FY,C,DBMS - Database Management Systems,AAB
Wednesday,17:00-18:00,3202,CS(AIML),SY,A,GP - General Proficiency,SRH
Wednesday,17:00-18:00,2001,CS(AIML),SY,B,ML - Machine Learning,PNM
Wednesday,17:00-18:00,1302,CS(AIML),SY,D,AI - Artificial Intelligence,PNM
Wednesday,17:00-18:00,1213,CS(AIML),SY,E,SRM - Scientific Research Methods,AMK
Wednesday,17:00-18:00,4324,CS(AIML),TY,A,ML - Machine Learning,KGT
Wednesday,17:00-18:00,4122,CS(AIML),TY,B,WD - Web Development,KGT
Wednesday,17:00-18:00,2318,CS(AIML),TY,C,CN - Computer Networks,KGT
Wednesday,17:00-18:00,4114,CS(AIML),TY,E,WD - Web Development,AAB
Wednesday,17:00-18:00,1307,CS(AIML),LY,A,DBMS - Database Management Systems,AMK
Wednesday,17:00-18:00,2019,CS(AIML),LY,B,DBMS - Database Management Systems,AMK
Wednesday,17:00-18:00,1302,CS(AIML),LY,D,AI - Artificial Intelligence,JAK
Wednesday,17:00-18:00,4104,AIDS,FY,A,COA - Computer Org. & Architecture,JAK
Wednesday,17:00-18:00,3217,AIDS,FY,B,WD - Web Development,KGT
Wednesday,17:00-18:00,3300,AIDS,FY,C,ML - Machine Learning,SRH
Wednesday,17:00-18:00,2101,AIDS,FY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Wednesday,17:00-18:00,2310,AIDS,FY,E,CN - Computer Networks,SRH
Wednesday,17:00-18:00,4024,AIDS,SY,A,RAAD - Reasoning and Aptitude Dev.,AMK
Wednesday,17:00-18:00,1119,AIDS,SY,C,PSP - Problem Solving & Programming,AMK
Wednesday,17:00-18:00,3019,AIDS,SY,D,AI - Artificial Intelligence,SRH
Wednesday,17:00-18:00,2211,AIDS,SY,E,COA - Computer Org. & Architecture,KGT
Wednesday,17:00-18:00,2112,AIDS,TY,E,RAAD - Reasoning and Aptitude Dev.,SRH
Wednesday,17:00-18:00,3308,AIDS,LY,A,ML - Machine Learning,VKJ
Wednesday,17:00-18:00,1109,AIDS,LY,B,COA - Computer Org. & Architecture,PNM
Wednesday,17:00-18:00,2004,AIDS,LY,D,RAAD - Reasoning and Aptitude Dev.,SRH
Thursday,08:00-09:00,4106,CS,FY,D,OS - Operating Systems,AAB
Thursday,08:00-09:00,4012,CS,SY,A,RAAD - Reasoning and Aptitude Dev.,SRH
Thursday,08:00-09:00,4320,CS,SY,B,IKS - Indian Knowledge System,AAB
Thursday,08:00-09:00,1311,CS,SY,C,RAAD - Reasoning and Aptitude Dev.,JAK
Thursday,08:00-09:00,2121,CS,SY,E,CN - Computer Networks,SRH
Thursday,08:00-09:00,4321,CS,TY,A,SRM - Scientific Research Methods,PNM
Thursday,08:00-09:00,1306,CS,TY,B,AI - Artificial Intelligence,KGT
Thursday,08:00-09:00,2321,CS,TY,C,OS - Operating Systems,SRH
Thursday,08:00-09:00,2305,CS,TY,D,ML - Machine Learning,KGT
Thursday,08:00-09:00,3322,CS,LY,A,AI - Artificial Intelligence,PNM
Thursday,08:00-09:00,1208,CS,LY,B,WD - Web Development,VKJ
Thursday,08:00-09:00,3218,CS,LY,D,AI - Artificial Intelligence,JAK
Thursday,08:00-09:00,3024,CS,LY,E,CN - Computer Networks,KGT
Thursday,08:00-09:00,1221,IT,FY,A,PSP - Problem Solving & Programming,JAK
Thursday,08:00-09:00,3208,IT,FY,B,SRM - Scientific Research Methods,PNM
Thursday,08:00-09:00,3303,IT,FY,E,PSP - Problem Solving & Programming,AMK
Thursday,08:00-09:00,4210,IT,SY,A,PSP - Problem Solving & Programming,VKJ
Thursday,08:00-09:00,1001,IT,SY,B,AI - Artificial Intelligence,VKJ
Thursday,08:00-09:00,2222,IT,SY,C,AI - Artificial Intelligence,SRH
Thursday,08:00-09:00,1020,IT,SY,D,COA - Computer Org. & Architecture,AAB
Thursday,08:00-09:00,2307,IT,TY,B,OS - Operating Systems,AAB
Thursday,08:00-09:00,4106,IT,TY,C,PSP - Problem Solving & Programming,VKJ
Thursday,08:00-09:00,3221,IT,TY,E,PSP - Problem Solving & Programming,VKJ
Thursday,08:00-09:00,1222,IT,LY,A,OS - Operating Systems,AAB
Thursday,08:00-09:00,3018,IT,LY,B,PSP - Problem Solving & Programming,VKJ
Thursday,08:00-09:00,3109,CS(AI),FY,B,SRM - Scientific Research Methods,KGT
Thursday,08:00-09:00,1320,CS(AI),FY,C,CN - Computer Networks,VKJ
Thursday,08:00-09:00,2003,CS(AI),FY,D,IKS - Indian Knowledge System,KGT
Thursday,08:00-09:00,3214,CS(AI),FY,E,DBMS - Database Management Systems,VKJ
Thursday,08:00-09:00,3202,CS(AI),SY,A,OS - Operating Systems,AMK
Thursday,08:00-09:00,2024,CS(AI),SY,B,RAAD - Reasoning and Aptitude Dev.,KGT
Thursday,08:00-09:00,3115,CS(AI),SY,C,DBMS - Database Management Systems,KGT
Thursday,08:00-09:00,1101,CS(AI),SY,D,WD - Web Development,KGT
Thursday,08:00-09:00,4016,CS(AI),SY,E,DBMS - Database Management Systems,AAB
Thursday,08:00-09:00,1012,CS(AI),TY,A,COA - Computer Org. & Architecture,JAK
Thursday,08:00-09:00,3019,CS(AI),TY,B,IKS - Indian Knowledge System,SRH
Thursday,08:00-09:00,2023,CS(AI),TY,D,WD - Web Development,VKJ
Thursday,08:00-09:00,4313,CS(AI),TY,E,AI - Artificial Intelligence,KGT
Thursday,08:00-09:00,3022,CS(AI),LY,A,OS - Operating Systems,AMK
Thursday,08:00-09:00,1303,CS(AI),LY,B,CN - Computer Networks,KGT
Thursday,08:00-09:00,2104,CS(AI),LY,C,OS - Operating Systems,SRH
Thursday,08:00-09:00,1012,CS(AIML),FY,A,LADE - Linear Algebra & Diff. Equations,AAB
Thursday,08:00-09:00,2306,CS(AIML),FY,B,LADE - Linear Algebra & Diff. Equations,AAB
Thursday,08:00-09:00,4310,CS(AIML),FY,C,COA - Computer Org. & Architecture,PNM
Thursday,08:00-09:00,3324,CS(AIML),FY,D,PSP - Problem Solving & Programming,VKJ
Thursday,08:00-09:00,2000,CS(AIML),SY,A,CN - Computer Networks,AAB
Thursday,08:00-09:00,4322,CS(AIML),SY,C,SRM - Scientific Research Methods,JAK
Thursday,08:00-09:00,1000,CS(AIML),SY,D,CN - Computer Networks,KGT
Thursday,08:00-09:00,4324,CS(AIML),SY,E,AI - Artificial Intelligence,VKJ
Thursday,08:00-09:00,2323,CS(AIML),TY,A,PSP - Problem Solving & Programming,JAK
Thursday,08:00-09:00,4307,CS(AIML),TY,B,CN - Computer Networks,VKJ
Thursday,08:00-09:00,4117,CS(AIML),TY,D,SRM - Scientific Research Methods,JAK
Thursday,08:00-09:00,3302,CS(AIML),TY,E,OS - Operating Systems,PNM
Thursday,08:00-09:00,2316,CS(AIML),LY,A,ML - Machine Learning,KGT
Thursday,08:00-09:00,1121,CS(AIML),LY,B,ML - Machine Learning,KGT
Thursday,08:00-09:00,1209,CS(AIML),LY,C,SRM - Scientific Research Methods,PNM
Thursday,08:00-09:00,3201,CS(AIML),LY,D,LADE - Linear Algebra & Diff. Equations,PNM
Thursday,08:00-09:00,4220,AIDS,FY,A,AI - Artificial Intelligence,KGT
Thursday,08:00-09:00,4203,AIDS,FY,C,LADE - Linear Algebra & Diff. Equations,VKJ
Thursday,08:00-09:00,1001,AIDS,SY,A,ML - Machine Learning,AAB
Thursday,08:00-09:00,3121,AIDS,SY,B,PSP - Problem Solving & Programming,PNM
Thursday,08:00-09:00,1112,AIDS,SY,C,DBMS - Database Management Systems,AAB
Thursday,08:00-09:00,3101,AIDS,SY,D,COA - Computer Org. & Architecture,JAK
Thursday,08:00-09:00,3307,AIDS,SY,E,WD - Web Development,VKJ
Thursday,08:00-09:00,2106,AIDS,TY,A,IKS - Indian Knowledge System,KGT
Thursday,08:00-09:00,1010,AIDS,TY,B,ML - Machine Learning,PNM
Thursday,08:00-09:00,2111,AIDS,TY,C,SRM - Scientific Research Methods,AAB
Thursday,08:00-09:00,3317,AIDS,TY,D,OS - Operating Systems,PNM
Thursday,08:00-09:00,3100,AIDS,TY,E,AI - Artificial Intelligence,AMK
Thursday,08:00-09:00,4005,AIDS,LY,A,RAAD - Reasoning and Aptitude Dev.,KGT
Thursday,08:00-09:00,3109,AIDS,LY,C,PSP - Problem Solving & Programming,PNM
Thursday,09:00-10:00,1123,CS,FY,A,AI - Artificial Intelligence,AMK
Thursday,09:00-10:00,2000,CS,FY,C,SRM - Scientific Research Methods,PNM
Thursday,09:00-10:00,2112,CS,FY,D,COA - Computer Org. & Architecture,AAB
Thursday,09:00-10:00,3113,CS,FY,E,WD - Web Development,AMK
Thursday,09:00-10:00,4120,CS,SY,A,CN - Computer Networks,AAB
Thursday,09:00-10:00,3102,CS,SY,B,SRM - Scientific Research Methods,AMK
Thursday,09:00-10:00,2323,CS,SY,D,COA - Computer Org. & Architecture,SRH
Thursday,09:00-10:00,3212,CS,SY,E,GP - General Proficiency,PNM
Thursday,09:00-10:00,3011,CS,TY,B,ML - Machine Learning,JAK
Thursday,09:00-10:00,1014,CS,TY,C,PSP - Problem Solving & Programming,AMK
Thursday,09:00-10:00,2214,CS,TY,D,SRM - Scientific Research Methods,AAB
Thursday,09:00-10:00,3208,CS,TY,E,CN - Computer Networks,JAK
Thursday,09:00-10:00,2009,CS,LY,A,GP - General Proficiency,AMK
Thursday,09:00-10:00,2112,CS,LY,B,OS - Operating Systems,SRH
Thursday,09:00-10:00,3100,CS,LY,C,IKS - Indian Knowledge System,JAK
Thursday,09:00-10:00,2214,CS,LY,D,SRM - Scientific Research Methods,SRH
Thursday,09:00-10:00,4105,CS,LY,E,CN - Computer Networks,VKJ
Thursday,09:00-10:00,2309,IT,FY,A,SRM - Scientific Research Methods,KGT
Thursday,09:00-10:00,2001,IT,FY,C,RAAD - Reasoning and Aptitude Dev.,SRH
Thursday,09:00-10:00,3315,IT,FY,D,AI - Artificial Intelligence,KGT
Thursday,09:00-10:00,1002,IT,SY,A,DBMS - Database Management Systems,AMK
Thursday,09:00-10:00,3008,IT,SY,B,GP - General Proficiency,JAK
Thursday,09:00-10:00,2007,IT,SY,C,GP - General Proficiency,KGT
Thursday,09:00-10:00,2312,IT,SY,D,GP - General Proficiency,PNM
Thursday,09:00-10:00,4101,IT,TY,B,OS - Operating Systems,JAK
Thursday,09:00-10:00,4105,IT,TY,D,RAAD - Reasoning and Aptitude Dev.,KGT
Thursday,09:00-10:00,2120,IT,TY,E,WD - Web Development,PNM
Thursday,09:00-10:00,1005,IT,LY,D,CN - Computer Networks,SRH
Thursday,09:00-10:00,2100,CS(AI),FY,A,COA - Computer Org. & Architecture,PNM
Thursday,09:00-10:00,2104,CS(AI),FY,B,OS - Operating Systems,KGT
Thursday,09:00-10:00,1110,CS(AI),FY,D,CN - Computer Networks,VKJ
Thursday,09:00-10:00,3014,CS(AI),FY,E,LADE - Linear Algebra & Diff. Equations,AAB
Thursday,09:00-10:00,4008,CS(AI),SY,B,CN - Computer Networks,SRH
Thursday,09:00-10:00,3200,CS(AI),SY,C,RAAD - Reasoning and Aptitude Dev.,KGT
Thursday,09:00-10:00,4222,CS(AI),SY,D,WD - Web Development,VKJ
Thursday,09:00-10:00,1304,CS(AI),SY,E,COA - Computer Org. & Architecture,JAK
Thursday,09:00-10:00,2018,CS(AI),TY,B,WD - Web Development,KGT
Thursday,09:00-10:00,4008,CS(AI),TY,D,WD - Web Development,JAK
Thursday,09:00-10:00,4108,CS(AI),LY,B,COA - Computer Org. & Architecture,KGT
Thursday,09:00-10:00,1121,CS(AI),LY,C,IKS - Indian Knowledge System,PNM
Thursday,09:00-10:00,3107,CS(AI),LY,D,IKS - Indian Knowledge System,VKJ
Thursday,09:00-10:00,2107,CS(AI),LY,E,RAAD - Reasoning and Aptitude Dev.,SRH
Thursday,09:00-10:00,2108,CS(AIML),FY,A,ML - Machine Learning,AMK
Thursday,09:00-10:00,1317,CS(AIML),FY,C,ML - Machine Learning,SRH
Thursday,09:00-10:00,1010,CS(AIML),SY,B,IKS - Indian Knowledge System,SRH
Thursday,09:00-10:00,2316,CS(AIML),SY,C,WD - Web Development,VKJ
Thursday,09:00-10:00,2106,CS(AIML),SY,D,SRM - Scientific Research Methods,AMK
Thursday,09:00-10:00,1204,CS(AIML),TY,B,DBMS - Database Management Systems,AMK
Thursday,09:00-10:00,1314,CS(AIML),TY,D,WD - Web Development,AMK
Thursday,09:00-10:00,1006,CS(AIML),TY,E,PSP - Problem Solving & Programming,JAK
Thursday,09:00-10:00,1320,CS(AIML),LY,A,DBMS - Database Management Systems,VKJ
Thursday,09:00-10:00,3022,CS(AIML),LY,C,AI - Artificial Intelligence,VKJ
Thursday,09:00-10:00,4309,CS(AIML),LY,D,PSP - Problem Solving & Programming,KGT
Thursday,09:00-10:00,1009,CS(AIML),LY,E,RAAD - Reasoning and Aptitude Dev.,PNM
Thursday,09:00-10:00,2201,AIDS,FY,D,WD - Web Development,AAB
Thursday,09:00-10:00,1124,AIDS,FY,E,GP - General Proficiency,PNM
Thursday,09:00-10:00,3109,AIDS,SY,A,GP - General Proficiency,KGT
Thursday,09:00-10:00,3001,AIDS,SY,B,PSP - Problem Solving & Programming,PNM
Thursday,09:00-10:00,2301,AIDS,TY,A,RAAD - Reasoning and Aptitude Dev.,KGT
Thursday,09:00-10:00,4124,AIDS,TY,B,SRM - Scientific Research Methods,PNM
Thursday,09:00-10:00,3207,AIDS,TY,C,ML - Machine Learning,JAK
Thursday,09:00-10:00,2013,AIDS,TY,E,COA - Computer Org. & Architecture,JAK
Thursday,09:00-10:00,1121,AIDS,LY,A,RAAD - Reasoning and Aptitude Dev.,AMK
Thursday,09:00-10:00,2317,AIDS,LY,B,WD - Web Development,JAK
Thursday,09:00-10:00,3019,AIDS,LY,D,AI - Artificial Intelligence,JAK
Thursday,10:00-11:00,2012,CS,FY,A,LADE - Linear Algebra & Diff. Equations,SRH
Thursday,10:00-11:00,4112,CS,FY,B,ML - Machine Learning,PNM
Thursday,10:00-11:00,1023,CS,FY,C,CN - Computer Networks,KGT
Thursday,10:00-11:00,2021,CS,FY,D,GP - General Proficiency,AMK
Thursday,10:00-11:00,4314,CS,SY,A,COA - Computer Org. & Architecture,AMK
Thursday,10:00-11:00,4008,CS,SY,B,OS - Operating Systems,KGT
Thursday,10:00-11:00,4319,CS,SY,D,AI - Artificial Intelligence,KGT
Thursday,10:00-11:00,4108,CS,SY,E,ML - Machine Learning,KGT
Thursday,10:00-11:00,1306,CS,TY,A,ML - Machine Learning,PNM
Thursday,10:00-11:00,1008,CS,TY,B,AI - Artificial Intelligence,VKJ
Thursday,10:00-11:00,3123,CS,TY,C,OS - Operating Systems,AAB
Thursday,10:00-11:00,2203,CS,TY,D,LADE - Linear Algebra & Diff. Equations,AMK
Thursday,10:00-11:00,3214,CS,TY,E,GP - General Proficiency,JAK
Thursday,10:00-11:00,1010,CS,LY,A,GP - General Proficiency,KGT
Thursday,10:00-11:00,1306,CS,LY,B,LADE - Linear Algebra & Diff. Equations,JAK
Thursday,10:00-11:00,4003,CS,LY,C,LADE - Linear Algebra & Diff. Equations,AAB
Thursday,10:00-11:00,2302,CS,LY,E,AI - Artificial Intelligence,JAK
Thursday,10:00-11:00,1208,IT,FY,A,ML - Machine Learning,JAK
Thursday,10:00-11:00,2323,IT,FY,B,OS - Operating Systems,AAB
Thursday,10:00-11:00,2107,IT,FY,E,ML - Machine Learning,AAB
Thursday,10:00-11:00,4004,IT,SY,A,COA - Computer Org. & Architecture,JAK
Thursday,10:00-11:00,1018,IT,SY,B,PSP - Problem Solving & Programming,AAB
Thursday,10:00-11:00,3018,IT,SY,D,AI - Artificial Intelligence,VKJ
Thursday,10:00-11:00,3206,IT,TY,A,AI - Artificial Intelligence,VKJ
Thursday,10:00-11:00,3305,IT,TY,B,SRM - Scientific Research Methods,PNM
Thursday,10:00-11:00,1109,IT,TY,C,COA - Computer Org. & Architecture,VKJ
Thursday,10:00-11:00,1311,IT,TY,E,WD - Web Development,SRH
Thursday,10:00-11:00,1209,IT,LY,A,WD - Web Development,SRH
Thursday,10:00-11:00,1023,IT,LY,B,IKS - Indian Knowledge System,PNM
Thursday,10:00-11:00,3014,IT,LY,C,GP - General Proficiency,AAB
Thursday,10:00-11:00,1216,IT,LY,D,IKS - Indian Knowledge System,PNM
Thursday,10:00-11:00,2022,IT,LY,E,WD - Web Development,AMK
Thursday,10:00-11:00,3023,CS(AI),FY,B,SRM - Scientific Research Methods,SRH
Thursday,10:00-11:00,4003,CS(AI),FY,D,OS - Operating Systems,SRH
Thursday,10:00-11:00,3308,CS(AI),FY,E,LADE - Linear Algebra & Diff. Equations,PNM
Thursday,10:00-11:00,1106,CS(AI),SY,A,WD - Web Development,AAB
Thursday,10:00-11:00,1316,CS(AI),SY,B,DBMS - Database Management Systems,KGT
Thursday,10:00-11:00,3023,CS(AI),SY,C,SRM - Scientific Research Methods,JAK
Thursday,10:00-11:00,3315,CS(AI),SY,D,CN - Computer Networks,VKJ
Thursday,10:00-11:00,2310,CS(AI),SY,E,OS - Operating Systems,JAK
Thursday,10:00-11:00,1115,CS(AI),TY,A,PSP - Problem Solving & Programming,SRH
Thursday,10:00-11:00,1011,CS(AI),TY,B,PSP - Problem Solving & Programming,SRH
Thursday,10:00-11:00,4223,CS(AI),TY,D,DBMS - Database Management Systems,AMK
Thursday,10:00-11:00,3102,CS(AI),LY,A,CN - Computer Networks,KGT
Thursday,10:00-11:00,2309,CS(AI),LY,B,ML - Machine Learning,SRH
Thursday,10:00-11:00,1317,CS(AI),LY,C,IKS - Indian Knowledge System,PNM
Thursday,10:00-11:00,3124,CS(AI),LY,D,ML - Machine Learning,JAK
Thursday,10:00-11:00,4022,CS(AI),LY,E,SRM - Scientific Research Methods,AAB
Thursday,10:00-11:00,2306,CS(AIML),FY,A,ML - Machine Learning,AMK
